_ --> 'hasCORS': false,$178$178$1,0$1,0$1,0$00:00:03,442
_ --> this.setState({routerClasses: 'page-current'});$4$4$1,0$1,0$1,0$00:00:03,217
var attr = new core.Attr(name, value); --> var attr = this.ownerDocument.createAttribute(name, value);$1$1$1,0$1,0$1,0$00:00:03,504
change_skin('skin-blue-light'); --> _$1$1$1,0$1,0$1,0$00:00:02,883
position: relative; --> _$2$2$1,0$1,0$1,0$00:00:03,070
sleep(delay) --> await sleep(delay)$1$1$1,0$1,0$1,0$00:00:03,093
var buttonEl = this; --> var $buttonEl = $(this);$1$1$1,0$1,0$1,0$00:00:01,888
this.timeout(200); --> this.timeout(1500);$1$1$1,0$1,0$1,0$00:00:03,326
_ --> this.audioController = audioControllerFactory();$9$9$1,0$1,0$1,0$00:00:02,996
body = this.json(params); --> _$5$5$1,0$1,0$1,0$00:00:03,258
if (a != undefined) --> if (a)$1$1$1,0$1,0$1,0$00:00:01,812
if (value) {expressions.push(value); --> argsComma.push(value);$3$3$1,0$1,0$1,0$00:00:03,256
lastTradeTimestamp = timeFilled; --> lastTradeTimestamp = timeFilled * 1000;$2$2$1,0$1,0$1,0$00:00:02,993
if (roomUrl == null) --> if (roomUrl === null)$1$1$1,0$1,0$1,0$00:00:01,898
_ --> throw e;}return true;}$55$55$1,0$1,0$1,0$00:00:02,860
return app.ready(); --> _$3$3$1,0$1,0$1,0$00:00:03,592
while (true) --> while (current)$1$1$1,0$1,0$1,0$00:00:03,057
success_callback(); --> _$2$2$1,0$1,0$1,0$00:00:02,242
getDesktopStreamFailed(); --> getDesktopStreamFailed(error);$1$1$1,0$1,0$1,0$00:00:03,317
return input; --> return null;$7$7$1,0$1,0$1,0$00:00:01,985
_ --> 'hasCORS': LT,$178$178$1,0$1,0$1,0$00:00:02,643
_ --> ID.ID({routerClasses: 'page-current'});$4$4$1,0$1,0$1,0$00:00:02,150
var attr = new ID.Attr(ID, ID); --> var attr = this.ownerDocument.ID(ID, ID);$1$1$1,0$1,0$1,0$00:00:03,791
ID('skin-blue-light'); --> _$1$1$1,0$1,0$1,0$00:00:02,371
ID: relative; --> _$2$2$1,0$1,0$1,0$00:00:03,134
ID(delay) --> await ID(delay)$1$1$1,0$1,0$1,0$00:00:02,155
var buttonEl = ID<0>; --> var $buttonEl = $(ID<0>);$1$1$1,0$1,0$1,0$00:00:03,180
ID<0>.timeout(LT); --> ID<0>.timeout(LT);$46$46$1,0$1,0$1,0$00:00:03,121
_ --> ID.ID = audioControllerFactory();$9$9$1,0$1,0$1,0$00:00:02,333
body = this.ID(ID); --> _$14$14$1,0$1,0$1,0$00:00:02,929
if (ID<0> != undefined) --> if (ID<0>)$1$1$1,0$1,0$1,0$00:00:03,008
if (ID<0>) {expressions.push(ID<0>); --> argsComma.push(ID<0>);$3$3$1,0$1,0$1,0$00:00:02,539
ID<0> = timeFilled; --> ID<0> = timeFilled * 1000;$2$2$1,0$1,0$1,0$00:00:02,595
if (ID<0> == null) --> if (ID<0> === null)$1$1$1,0$1,0$1,0$00:00:03,205
_ --> throw e;}return LT;}$55$55$1,0$1,0$1,0$00:00:02,683
return ID.ready(); --> _$3$3$1,0$1,0$1,0$00:00:02,371
while (LT) --> while (ID)$1$1$1,0$1,0$1,0$00:00:02,592
ID(true); --> _$19$19$1,0$1,0$1,0$00:00:03,347
ID<0>(); --> ID<0>(error);$6$6$1,0$1,0$1,0$00:00:02,990
return ID; --> return null;$51$51$1,0$1,0$1,0$00:00:01,894
if(EXPR) --> if(EXPR),$285$281$0,9859649122807017$0,9859649122807017$1,0$00:00:03,798
_ --> ID.ID({ID: LT});$62$62$1,0$1,0$1,0$00:00:03,285
var attr = new ID.Attr(ID, ID); --> var attr = this.ownerDocument.ID(ID, ID);$1$1$1,0$1,0$1,0$00:00:03,791
ID(LT); --> _$470$465$0,9893617021276596$0,9893617021276596$1,0$00:00:02,493
ID: ID;  --> _$95$95$1,0$1,0$1,0$00:00:02,921
ID(ID) --> await ID(ID)$86$86$1,0$1,0$1,0$00:00:02,309
var ID = ID; --> var ID  = $(ID);$1$1$1,0$1,0$1,0$00:00:02,937
ID<0>.ID<1>(LT); --> ID<0>.ID<1>(LT);$2153$1979$0,9191825359962843$0,9191825359962843$1,0$00:00:05,731
_ --> ID.ID = ID();$30$30$1,0$1,0$0,038461538461538464$00:00:02,112
ID = this.ID(ID); --> _$51$51$1,0$1,0$0,5$00:00:04,936
if (ID<0> != ID) --> if (ID<0>)$1$1$1,0$1,0$1,0$00:00:02,139
if (ID<0>) {ID.ID(ID<0>); --> ID.ID(ID<0>);$13$13$1,0$1,0$0,5$00:00:03,915
ID<0> = ID; --> ID<0> = ID * 1000;$2$2$1,0$1,0$1,0$00:00:01,893
if (ID<0> == LT) --> if (ID<0> === LT)$254$254$1,0$1,0$1,0$00:00:02,885
_ --> throw ID;}return LT;}$146$146$1,0$1,0$1,0$00:00:04,003
return ID.ID(); --> _$122$115$0,9426229508196722$0,9426229508196722$1,0$00:00:01,845
while (LT) --> while (EXPR)$1$1$1,0$1,0$1,0$00:00:03,139
ID(LT); --> _$470$465$0,9893617021276596$0,9893617021276596$1,0$00:00:02,493
ID<0>(); --> ID<0>(ID);$126$107$0,8492063492063492$0,8492063492063492$1,0$00:00:03,008
return ID; --> return LT;$216$202$0,9351851851851852$0,9351851851851852$1,0$00:00:02,024
_ --> LT :LT,$28932$17383$0,6008226185538504$0,86915$1,0$00:00:02,490
_ --> ID.ID({ID: EXPR});$89$89$1,0$1,0$1,0$00:00:02,422
var ID<0> = new ID.ID(<...>); -->var ID<0> = ID.ID.ID(<...>);$1$1$1,0$1,0$1,8037518037518038E-4$00:00:03,102
ID(<...>); --> _$4925$2275$0,4619289340101523$0,4619289340101523$1,0$00:00:03,151
ID: EXPR;-->_$97$97$1,0$1,0$1,0$00:00:02,913
ID<0>: LT --> ID<0>: LT$8204$8146$0,9929302779132131$0,9929302779132131$1,0$00:00:02,623
<...> --> await <...>$2415$2415$1,0$1,0$1,0$00:00:03,029
var ID = <...>; --> var ID = ID(<...>);$524$514$0,9809160305343512$0,9809160305343512$1,0$00:00:03,083
this.ID<0>(EXPR); --> this.ID<0>(EXPR);$551$551$1,0$1,0$1,0$00:00:04,033
_ --> ID.ID = ID(<...>);$443$408$0,9209932279909706$0,9209932279909706$1,0$00:00:03,236
ID = ID.ID(<...>); -->_$797$589$0,739021329987453$0,739021329987453$1,0$00:00:02,152
